1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1284,885.0,3.0,1,0,1,1284,647,2,2002.0,2169,3,9375,69.0,149.0,87,5,8,1284,2002,2002,228500
1172,741.0,3.0,1,0,1,896,342,1,1929.0,1913,2,7558,57.0,0.0,0,6,6,896,1928,1950,177000
728,728.0,3.0,1,0,1,728,440,3,2006.0,1456,3,11103,85.0,0.0,0,5,7,728,2006,2006,155835
960,0.0,2.0,1,250,5,710,308,1,1997.0,960,1,6000,50.0,0.0,0,4,4,960,1920,1950,108500
2156,0.0,3.0,1,297,4,1203,508,2,1968.0,2156,2,20781,69.0,0.0,80,7,7,1568,1968,2003,262500
1776,0.0,3.0,4,80,6,1652,712,3,2006.0,1776,3,15306,93.0,100.0,0,5,8,1732,2006,2007,283463
1494,0.0,3.0,4,1443,6,39,514,2,1998.0,1494,3,16196,69.0,0.0,25,5,7,1482,1998,1998,215000
938,1215.0,4.0,1,259,2,425,0,0,1980.0,2358,2,5250,50.0,0.0,54,5,8,684,1872,1987,122000
1338,1296.0,6.0,1,500,2,748,968,1,1969.0,2634,2,11643,91.0,368.0,0,5,5,1248,1969,1969,200000
858,858.0,4.0,1,319,3,539,490,3,1962.0,1716,2,9247,70.0,318.0,84,6,6,858,1962,1962,171000
786,390.0,2.0,1,0,1,698,624,1,1999.0,1176,2,6000,50.0,0.0,0,9,6,698,1937,2000,134900
2053,1185.0,4.0,3,816,1,1217,666,3,1996.0,3238,3,14720,56.0,579.0,86,5,8,2033,1995,1996,410000
992,873.0,3.0,1,735,6,257,839,1,2000.0,1865,3,10316,69.0,0.0,184,5,7,992,2000,2000,235000
1222,698.0,4.0,1,0,1,570,487,2,1968.0,1920,3,10192,102.0,143.0,98,6,7,570,1968,1992,170000
892,0.0,3.0,1,340,3,524,264,2,1966.0,892,2,9477,69.0,65.0,0,5,5,864,1966,1966,110000
1078,0.0,3.0,1,734,6,344,500,3,1971.0,1078,2,12537,69.0,0.0,0,6,5,1078,1971,2008,149900
769,804.0,3.0,1,378,6,378,440,1,2000.0,1573,3,2117,69.0,216.0,32,5,6,756,2000,2000,177500
1980,0.0,3.0,3,1447,6,533,770,3,2004.0,1980,4,16737,129.0,66.0,45,5,9,1980,2004,2005,315000
990,1611.0,4.0,1,0,1,612,621,2,1998.0,2601,2,9842,51.0,0.0,0,6,5,612,1921,1998,189000
1530,0.0,2.86921381337252,3,1274,5,256,430,3,2005.0,1530,3,16158,124.0,16.0,36,5,7,1530,2005,2005,260000
1281,457.0,4.0,1,0,1,715,368,1,1920.0,1738,2,12513,69.0,0.0,0,4,4,715,1920,2007,104900
616,796.0,3.0,1,0,1,616,432,3,2007.0,1412,3,8499,73.0,0.0,36,5,6,616,2006,2007,156932
520,600.0,2.0,1,0,1,600,480,2,2005.0,1200,3,3180,30.0,0.0,166,5,7,600,2005,2005,144152
814,860.0,3.0,1,533,6,281,663,2,2000.0,1674,3,7500,69.0,0.0,96,5,7,814,2000,2000,216000
882,908.0,3.0,1,633,6,240,588,2,1999.0,1790,3,9179,68.0,158.0,88,5,7,873,1999,1999,193000
925,550.0,4.0,1,548,5,36,336,2,1977.0,1475,2,2665,41.0,0.0,26,6,5,757,1977,1977,127000
848,0.0,1.0,3,685,6,163,420,3,2003.0,848,3,4435,69.0,170.0,0,5,6,848,2003,2004,144000
1668,0.0,3.0,3,370,4,315,502,3,2003.0,1668,3,10635,48.0,171.0,262,5,8,1657,2003,2003,232000
840,534.0,2.0,1,315,5,420,338,3,1967.0,1374,2,5400,90.0,0.0,0,6,4,840,1920,1950,105000
1661,0.0,3.0,3,831,4,161,377,2,1955.0,1661,3,9600,80.0,0.0,28,6,6,992,1955,1996,165500
1108,989.0,2.86921381337252,3,975,6,133,583,2,1998.0,2097,3,9750,75.0,0.0,170,6,7,1108,1998,1998,274300
2633,0.0,2.0,4,1282,6,1351,804,2,2001.0,2633,4,11400,69.0,705.0,140,5,10,2633,2001,2002,466500
1026,932.0,3.0,1,0,1,1026,936,3,2005.0,1958,3,10625,85.0,0.0,210,5,7,1026,2005,2005,250000
1571,0.0,3.0,4,0,1,1571,722,3,2007.0,1571,3,10991,89.0,80.0,36,5,8,1571,2007,2007,239000
790,0.0,2.0,2,384,1,384,160,1,1925.0,790,2,6292,52.0,0.0,141,5,6,768,1930,1950,91000
984,620.0,3.0,1,408,1,156,660,1,1977.0,1604,2,10998,60.0,0.0,68,5,5,984,1941,1960,117000
483,504.0,2.0,1,309,4,174,264,1,1973.0,987,2,1953,21.0,408.0,0,5,6,483,1973,1973,83000
754,640.0,3.0,1,0,1,384,400,3,2007.0,1394,3,9735,73.0,0.0,0,5,5,384,2006,2007,167500
864,0.0,2.0,1,203,3,661,200,1,1938.0,864,2,8212,45.0,0.0,0,3,3,864,1914,1950,58500
2117,0.0,4.0,2,865,4,340,550,3,1970.0,2117,2,12925,69.0,0.0,42,7,6,1205,1970,1970,237500
998,764.0,4.0,1,0,1,596,576,1,1989.0,1762,3,7200,60.0,0.0,0,7,7,596,1920,1950,157000
1416,0.0,3.0,1,0,1,816,576,1,2007.0,1416,3,25339,69.0,0.0,0,7,5,816,1918,2007,112000
698,560.0,2.0,2,204,3,356,280,1,1939.0,1258,2,9060,60.0,0.0,0,5,6,560,1939,1950,105000
796,358.0,3.0,1,735,4,61,240,1,1922.0,1154,3,5436,40.0,0.0,96,8,4,796,1922,2007,125500
1392,1392.0,5.0,1,790,1,133,564,2,1978.0,2784,3,16692,80.0,184.0,112,5,7,1392,1978,1978,250000
1664,862.0,5.0,1,168,3,0,216,1,1916.0,2526,3,8520,60.0,0.0,15,7,6,714,1916,1950,136000
1746,0.0,3.0,4,1320,6,426,758,3,2006.0,1746,4,14892,42.0,160.0,39,5,9,1746,2006,2007,377500
869,349.0,3.0,1,375,5,360,440,1,2003.0,1218,2,6000,60.0,0.0,0,6,6,735,1941,1950,131000
1525,0.0,3.0,3,1400,6,125,541,2,2000.0,1525,3,9100,70.0,244.0,36,5,7,1525,2000,2000,235000
1584,0.0,4.0,1,0,1,1584,792,1,1967.0,1584,2,8944,65.0,0.0,152,5,5,1584,1967,1967,124000
900,0.0,3.0,3,769,5,95,288,2,1967.0,900,2,7838,68.0,0.0,144,5,5,864,1967,1967,123000
1221,691.0,3.0,1,0,1,482,672,1,2003.0,1912,2,10800,60.0,0.0,25,7,6,482,1905,2000,163000
1500,0.0,2.86921381337252,3,1070,6,286,648,3,2006.0,1500,3,4045,53.0,45.0,20,5,7,1356,2006,2006,246578
1133,1349.0,4.0,4,0,1,1094,642,3,2005.0,2482,3,12665,88.0,245.0,39,5,8,1094,2005,2006,281213
1687,0.0,3.0,3,353,4,60,572,1,1966.0,1687,2,57200,69.0,0.0,0,5,5,747,1948,1950,160000
939,574.0,4.0,2,0,1,939,180,1,1933.0,1513,2,6120,51.0,0.0,0,8,5,939,1920,2004,137500
1136,768.0,3.0,1,180,3,676,240,1,1950.0,1904,2,7200,60.0,0.0,0,4,5,1208,1950,1982,138000
1160,448.0,3.0,1,264,4,712,216,1,1925.0,1608,3,6171,51.0,0.0,16,6,6,976,1925,1990,137450
950,208.0,3.0,1,0,1,862,208,2,1929.0,1158,2,6000,50.0,0.0,0,7,6,862,1929,1950,120000
864,729.0,3.0,1,759,6,80,398,1,2004.0,1593,2,7415,62.0,0.0,75,5,6,839,2004,2004,193000
1294,0.0,2.0,3,0,1,1286,662,2,2006.0,1294,3,6762,64.0,0.0,55,5,7,1286,2006,2006,193879
1464,0.0,3.0,4,929,6,556,754,1,2007.0,1464,3,15256,49.0,84.0,160,5,8,1485,2007,2007,282922
694,0.0,3.0,1,0,1,672,936,1,1998.0,1214,2,10410,60.0,0.0,0,4,3,672,1915,1950,105000
1646,0.0,2.0,4,1373,6,221,482,3,2004.0,1646,3,3842,44.0,174.0,53,5,8,1594,2004,2005,275000
768,0.0,2.0,3,656,6,112,396,1,1988.0,768,2,8445,70.0,0.0,0,7,5,768,1972,2007,133000
833,0.0,3.0,1,625,1,208,0,0,1980.0,833,2,8780,69.0,0.0,0,5,5,833,1985,1985,112000
741,622.0,3.0,1,0,1,622,528,1,1966.0,1363,2,7740,60.0,0.0,0,7,4,622,1910,1950,125500
1236,857.0,3.0,1,0,1,791,542,3,1986.0,2093,2,20544,46.0,123.0,63,6,7,791,1986,1991,215000
944,896.0,3.0,1,666,6,278,622,2,2001.0,1840,3,12420,79.0,0.0,45,5,7,944,2001,2001,230000
1112,0.0,3.0,1,120,4,736,271,1,1950.0,1668,2,9600,80.0,0.0,0,8,6,856,1950,2005,140000
1040,0.0,2.0,0,0,0,0,420,1,1956.0,1040,2,7200,60.0,0.0,0,5,4,0,1949,1950,90000
1844,0.0,2.0,1,976,6,868,620,3,2005.0,1844,3,10994,88.0,366.0,44,5,8,1844,2005,2006,257000
1053,795.0,4.0,1,0,1,833,370,1,1922.0,1848,3,13053,64.0,0.0,0,7,6,833,1923,2000,207000
1569,0.0,1.0,1,988,1,398,660,1,2007.0,1569,3,3635,51.0,130.0,20,5,7,1386,2007,2007,175900
1246,1044.0,4.0,1,0,1,777,560,1,1971.0,2290,2,11340,60.0,0.0,0,6,4,777,1885,1950,122500
1310,1140.0,3.0,2,781,6,503,1069,3,1998.0,2450,3,16545,69.0,731.0,126,5,8,1284,1998,1998,340000
1144,0.0,3.0,1,25,4,247,336,1,1962.0,1144,2,9204,71.0,0.0,88,5,5,1144,1963,1963,124000
1844,0.0,3.0,3,1110,3,734,540,2,1969.0,1844,3,16381,69.0,312.0,73,5,6,1844,1969,1969,223000
708,708.0,3.0,1,404,5,304,776,2,1968.0,1416,2,11700,90.0,420.0,169,6,6,708,1968,1968,179900
1069,0.0,2.0,1,360,5,709,440,2,1977.0,1069,2,4043,53.0,0.0,55,5,6,1069,1977,1977,127500
848,0.0,1.0,3,686,6,162,420,3,2003.0,848,3,4435,37.0,170.0,0,5,6,848,2003,2003,136500
1575,626.0,4.0,3,0,1,697,432,1,1966.0,2201,3,19690,69.0,0.0,236,7,6,697,1966,1966,274970
1344,0.0,2.0,1,457,5,193,484,1,1970.0,1344,2,9503,69.0,0.0,28,5,5,1024,1958,1983,144000
1252,0.0,3.0,1,0,1,1252,528,1,1960.0,1252,3,10721,80.0,243.0,39,6,6,1252,1959,1959,142000
1223,904.0,3.0,1,1000,6,223,525,2,1994.0,2127,3,10944,81.0,448.0,132,5,7,1223,1994,1994,271000
1048,0.0,3.0,1,580,4,333,288,1,1962.0,1558,2,10930,60.0,0.0,0,6,5,913,1945,1950,140000
804,0.0,2.86921381337252,1,510,4,278,240,1,1940.0,804,3,7200,60.0,294.0,0,7,5,788,1940,1992,119000
1440,0.0,3.0,1,678,4,762,467,3,1981.0,1440,3,12546,69.0,310.0,0,7,6,1440,1981,1981,182900
734,1104.0,4.0,3,0,1,732,372,3,2005.0,1838,2,21930,60.0,0.0,40,5,5,732,2005,2005,192140
958,0.0,2.0,1,958,2,0,440,2,1976.0,958,2,4928,69.0,0.0,60,6,6,958,1976,1976,143750
968,0.0,4.0,1,0,1,656,216,1,1928.0,968,2,10800,60.0,0.0,0,6,4,656,1927,2007,64500
962,830.0,3.0,1,0,1,936,451,3,2000.0,1792,2,10261,93.0,318.0,0,5,6,936,2000,2000,186500
1126,0.0,3.0,1,936,5,190,484,2,1977.0,1126,2,17400,80.0,0.0,41,5,5,1126,1977,1977,160000
1537,0.0,3.0,1,0,1,1319,462,2,1962.0,1537,3,8400,80.0,237.0,36,9,6,1319,1962,2005,174000
864,0.0,3.0,1,616,5,248,528,1,1974.0,864,2,9000,60.0,0.0,0,6,4,864,1971,1971,120500
1932,0.0,2.0,3,1336,6,596,774,3,2008.0,1932,4,12444,96.0,426.0,66,5,8,1932,2008,2008,394617
1236,0.0,2.0,1,600,6,312,923,1,1957.0,1236,2,7407,90.0,0.0,158,7,6,912,1957,1996,149700
1040,685.0,3.0,1,315,6,114,550,2,1979.0,1725,2,11584,80.0,96.0,88,6,7,539,1979,1979,197000
1423,748.0,3.0,1,0,1,588,672,3,1993.0,2555,2,11526,79.0,0.0,0,7,6,588,1922,1994,191000
848,0.0,1.0,3,697,6,151,420,2,2004.0,848,3,4426,69.0,147.0,0,5,6,848,2004,2004,149300
1026,981.0,3.0,3,765,6,252,812,1,2008.0,2007,4,11003,85.0,160.0,52,5,10,1017,2008,2008,310000
952,0.0,2.0,1,0,1,952,192,1,1916.0,952,1,8854,69.0,0.0,98,6,6,952,1916,1950,121000
1422,0.0,3.0,3,0,1,1422,626,2,2004.0,1422,3,8500,63.0,106.0,60,5,7,1422,2004,2004,179600
913,0.0,3.0,4,187,2,0,240,1,1990.0,913,2,8400,70.0,0.0,0,5,6,814,1966,1966,129000
1188,0.0,3.0,1,593,1,595,312,1,1962.0,1188,2,26142,69.0,189.0,39,7,5,1188,1962,1962,157900
1220,870.0,3.0,1,1079,6,141,556,2,1995.0,2090,3,10000,80.0,438.0,65,5,8,1220,1995,1996,240000
796,550.0,2.0,1,0,1,560,384,1,1950.0,1346,2,11767,70.0,0.0,24,7,4,560,1910,2000,112000
630,0.0,1.0,3,553,6,77,0,0,1980.0,630,4,1533,21.0,0.0,0,7,5,630,1970,1970,92000
896,896.0,4.0,1,0,1,896,0,0,1980.0,1792,2,9000,60.0,0.0,45,5,5,896,1974,1974,136000
1578,0.0,3.0,1,0,1,1573,840,1,2008.0,1578,4,9262,78.0,194.0,36,5,8,1573,2008,2009,287090
1072,0.0,2.0,4,547,6,0,525,3,2005.0,1072,2,3675,35.0,80.0,28,5,5,547,2005,2005,145000
1140,0.0,3.0,1,0,1,1140,0,0,1980.0,1140,2,17217,90.0,0.0,56,5,5,1140,2006,2006,84500
1221,0.0,2.0,1,410,6,811,400,2,2004.0,1221,3,7500,62.0,0.0,113,5,7,1221,2004,2005,185000
953,694.0,3.0,1,0,1,953,460,2,1999.0,1647,2,7917,62.0,0.0,40,5,6,953,1999,2000,175000
2073,0.0,2.86921381337252,1,790,5,589,500,1,1978.0,2073,2,13175,85.0,119.0,0,6,6,1542,1978,1988,210000
1188,1152.0,4.0,1,275,6,877,252,2,1941.0,2340,3,9042,66.0,0.0,60,9,7,1152,1941,2006,266500
1078,0.0,2.0,2,49,1,0,240,1,1950.0,1078,3,9717,68.0,0.0,0,6,5,1078,1950,1996,142125
1256,0.0,3.0,1,830,4,136,276,3,1965.0,1256,2,9937,75.0,0.0,68,6,5,1256,1965,1965,147500
